fold,trial,objective,boosting_type,learning_rate,num_leaves,feature_fraction,bagging_fraction,bagging_freq,min_child_samples,min_child_weight,min_split_gain,reg_alpha,reg_lambda,Accuracy,MCC,PPV,NPV,Sensitivity,Specificity,AUC,OPM,n_Accuracy,n_MCC,n_PPV,n_NPV,n_Sensitivity,n_Specificity,n_OPM,TP,TN,FP,FN,n_TP,n_TN,n_FP,n_FN
2,82,binary,gbdt,0.004775019780451891,20,0.6,0.9,5,10,0.01071268716488402,0.0,0.7,0.1,0.82,0.63,0.84,0.79,0.84,0.8,0.89,0.54,0.82,0.63,0.8,0.83,0.84,0.79,0.54,294,214,55,57,294,279,72,57
2,32,binary,gbdt,0.003872907565795822,20,0.5,0.7,5,30,0.007804287057804024,0.2,0.7,0.1,0.83,0.65,0.84,0.8,0.85,0.8,0.89,0.56,0.82,0.64,0.81,0.84,0.85,0.79,0.56,298,214,55,53,298,279,72,53
3,48,binary,dart,0.0034374258170566893,20,0.5,0.6,7,40,0.0030790007665954817,0.2,0.7,0.9999999999999999,0.79,0.57,0.78,0.8,0.87,0.68,0.89,0.48,0.78,0.56,0.73,0.84,0.87,0.68,0.48,306,183,86,45,306,239,112,45
3,17,binary,gbdt,0.0025808517117786524,10,0.8,0.6,7,10,0.0025804215092136806,0.0,0.9999999999999999,0.4,0.81,0.6,0.8,0.81,0.87,0.72,0.89,0.52,0.8,0.6,0.76,0.85,0.87,0.72,0.51,305,195,74,46,305,254,97,46
2,26,binary,gbdt,0.004435957052527733,10,0.5,0.6,5,30,0.006498423519624841,0.2,0.7,0.1,0.82,0.64,0.84,0.8,0.85,0.8,0.89,0.55,0.82,0.64,0.8,0.84,0.85,0.79,0.55,297,214,55,54,297,279,72,54
3,26,binary,gbdt,0.004435957052527733,10,0.5,0.6,5,30,0.006498423519624841,0.2,0.7,0.1,0.8,0.6,0.8,0.81,0.87,0.72,0.89,0.51,0.79,0.59,0.75,0.85,0.87,0.72,0.5,305,193,76,46,305,252,99,46
2,18,binary,gbdt,0.004028224093400659,20,0.5,0.7,5,20,0.0029085345962004596,0.2,0.9999999999999999,0.1,0.83,0.65,0.85,0.8,0.85,0.8,0.89,0.56,0.82,0.65,0.81,0.84,0.85,0.8,0.56,297,215,54,54,297,281,70,54
2,69,binary,dart,0.004942801180809148,20,0.5,0.9,5,10,0.012697698242572424,0.0,0.7,0.1,0.82,0.63,0.83,0.8,0.85,0.77,0.89,0.54,0.81,0.63,0.79,0.84,0.85,0.77,0.54,300,207,62,51,300,270,81,51
3,69,binary,dart,0.004942801180809148,20,0.5,0.9,5,10,0.012697698242572424,0.0,0.7,0.1,0.81,0.61,0.8,0.82,0.88,0.71,0.89,0.52,0.8,0.6,0.75,0.86,0.88,0.71,0.51,310,191,78,41,310,249,102,41
2,57,binary,gbdt,0.0038348319643373057,20,0.7,0.5,5,20,0.01917526022928056,0.2,0.7,0.4,0.82,0.64,0.85,0.8,0.84,0.8,0.89,0.55,0.82,0.64,0.81,0.84,0.84,0.8,0.56,296,215,54,55,296,281,70,55
2,70,binary,gbdt,0.004533668348662841,20,0.6,0.8,5,10,0.011746152424369459,0.0,0.7,0.9999999999999999,0.82,0.64,0.85,0.79,0.84,0.81,0.89,0.56,0.82,0.64,0.81,0.83,0.84,0.81,0.56,294,217,52,57,294,283,68,57
2,17,binary,gbdt,0.0025808517117786524,10,0.8,0.6,7,10,0.0025804215092136806,0.0,0.9999999999999999,0.4,0.82,0.64,0.84,0.79,0.84,0.79,0.89,0.55,0.82,0.64,0.8,0.83,0.84,0.79,0.55,296,213,56,55,296,278,73,55
2,58,binary,gbdt,0.0020536720781438606,15,0.5,0.7,3,30,0.002260367604495256,0.2,0.7,0.1,0.82,0.64,0.83,0.81,0.86,0.77,0.89,0.55,0.82,0.64,0.79,0.85,0.86,0.77,0.55,303,208,61,48,303,271,80,48
2,27,binary,gbdt,0.0018766389406196077,15,0.8,0.8,3,20,0.0036290930789808773,0.1,0.9999999999999999,0.4,0.81,0.62,0.83,0.79,0.84,0.78,0.89,0.53,0.81,0.62,0.79,0.83,0.84,0.78,0.53,296,209,60,55,296,273,78,55
2,71,binary,gbdt,0.004738680268840216,20,0.6,0.9,5,10,0.015528505983626489,0.0,0.7,0.1,0.82,0.63,0.84,0.79,0.84,0.79,0.89,0.54,0.81,0.63,0.8,0.83,0.84,0.79,0.54,294,213,56,57,294,278,73,57
3,27,binary,gbdt,0.0018766389406196077,15,0.8,0.8,3,20,0.0036290930789808773,0.1,0.9999999999999999,0.4,0.81,0.61,0.81,0.82,0.87,0.72,0.89,0.52,0.8,0.61,0.76,0.85,0.87,0.72,0.52,307,195,74,44,307,254,97,44
2,81,binary,gbdt,0.004724090947771987,20,0.6,0.9,5,10,0.015676811568709103,0.0,0.7,0.1,0.82,0.63,0.84,0.79,0.84,0.79,0.89,0.54,0.81,0.63,0.8,0.83,0.84,0.79,0.54,294,213,56,57,294,278,73,57
2,56,binary,gbdt,0.0012487136577793642,20,0.5,0.6,3,30,0.005304989303525122,0.1,0.4,0.1,0.82,0.64,0.82,0.83,0.88,0.75,0.89,0.55,0.81,0.64,0.78,0.86,0.88,0.75,0.55,310,201,68,41,310,262,89,41
3,16,binary,gbdt,0.001783830046784028,20,0.6,0.8,3,20,0.010497360192219966,0.0,0.9999999999999999,0.7,0.8,0.6,0.79,0.82,0.88,0.7,0.89,0.51,0.79,0.59,0.75,0.86,0.88,0.7,0.5,310,188,81,41,310,245,106,41
2,72,binary,gbdt,0.004692038953702798,20,0.6,0.9,5,10,0.016562005546733292,0.0,0.7,0.1,0.82,0.63,0.84,0.79,0.83,0.79,0.89,0.54,0.81,0.63,0.8,0.83,0.83,0.79,0.54,293,213,56,58,293,278,73,58
2,68,binary,gbdt,0.004706345282918489,20,0.6,0.9,5,10,0.016081106827738244,0.0,0.7,0.1,0.82,0.63,0.84,0.79,0.84,0.79,0.89,0.54,0.81,0.63,0.8,0.83,0.84,0.79,0.54,294,213,56,57,294,278,73,57
2,19,binary,gbdt,0.004043457739443902,20,0.5,0.7,5,30,0.008403294673232151,0.2,0.7,0.1,0.83,0.65,0.85,0.8,0.85,0.8,0.89,0.56,0.82,0.65,0.81,0.84,0.85,0.8,0.56,298,215,54,53,298,281,70,53
2,55,binary,gbdt,0.004472901903940401,20,0.6,0.8,5,20,0.02903715604960318,0.1,0.7,0.1,0.82,0.64,0.85,0.8,0.84,0.8,0.89,0.55,0.82,0.64,0.81,0.84,0.84,0.8,0.56,296,215,54,55,296,281,70,55
2,65,binary,gbdt,0.004662174395744968,20,0.5,0.8,5,10,0.010544945224672787,0.0,0.7,0.1,0.83,0.65,0.85,0.8,0.85,0.81,0.89,0.56,0.83,0.65,0.81,0.84,0.85,0.81,0.56,297,217,52,54,297,283,68,54
2,22,binary,gbdt,0.004020740218246234,20,0.5,0.7,5,30,0.00320286591466317,0.2,0.7,0.1,0.83,0.65,0.85,0.8,0.85,0.8,0.89,0.56,0.82,0.65,0.81,0.84,0.85,0.8,0.56,298,215,54,53,298,281,70,53
2,62,binary,gbdt,0.004663411310183621,20,0.5,0.8,5,10,0.011986403359589247,0.0,0.7,0.1,0.83,0.65,0.85,0.8,0.85,0.81,0.89,0.56,0.83,0.65,0.81,0.84,0.85,0.81,0.56,297,217,52,54,297,283,68,54
2,23,binary,gbdt,0.0035932193108436728,20,0.5,0.6,5,30,0.014981598150719245,0.2,0.7,0.1,0.82,0.64,0.84,0.8,0.84,0.8,0.89,0.55,0.82,0.64,0.8,0.84,0.84,0.79,0.55,296,214,55,55,296,279,72,55
2,64,binary,gbdt,0.0043362998025894325,20,0.5,0.8,5,10,0.010933664179005516,0.0,0.7,0.1,0.82,0.64,0.85,0.8,0.84,0.8,0.89,0.55,0.82,0.64,0.81,0.84,0.84,0.8,0.56,296,215,54,55,296,281,70,55
3,23,binary,gbdt,0.0035932193108436728,20,0.5,0.6,5,30,0.014981598150719245,0.2,0.7,0.1,0.81,0.61,0.81,0.81,0.87,0.74,0.89,0.53,0.8,0.61,0.77,0.85,0.87,0.74,0.52,304,199,70,47,304,260,91,47
2,21,binary,gbdt,0.003910805185914944,20,0.5,0.7,5,30,0.007256427738299645,0.2,0.7,0.1,0.82,0.64,0.84,0.8,0.85,0.79,0.89,0.55,0.82,0.64,0.8,0.84,0.85,0.79,0.55,298,213,56,53,298,278,73,53
2,61,binary,gbdt,0.004641382007433648,20,0.5,0.8,5,10,0.011596114258996915,0.0,0.7,0.1,0.82,0.64,0.85,0.8,0.84,0.8,0.89,0.55,0.82,0.64,0.81,0.84,0.84,0.8,0.56,296,215,54,55,296,281,70,55
2,24,binary,gbdt,0.0028014282030494335,15,0.5,0.7,5,30,0.007198881150818282,0.2,0.9999999999999999,0.1,0.82,0.64,0.84,0.8,0.85,0.79,0.89,0.55,0.82,0.64,0.8,0.84,0.85,0.79,0.55,298,213,56,53,298,278,73,53
3,58,binary,gbdt,0.0020536720781438606,15,0.5,0.7,3,30,0.002260367604495256,0.2,0.7,0.1,0.8,0.59,0.79,0.82,0.88,0.69,0.89,0.5,0.78,0.58,0.74,0.85,0.88,0.69,0.49,310,185,84,41,310,241,110,41
3,24,binary,gbdt,0.0028014282030494335,15,0.5,0.7,5,30,0.007198881150818282,0.2,0.9999999999999999,0.1,0.8,0.6,0.8,0.82,0.88,0.71,0.89,0.51,0.79,0.59,0.75,0.85,0.88,0.71,0.5,308,190,79,43,308,248,103,43
2,60,binary,gbdt,0.004709864460071347,20,0.5,0.8,5,10,0.010812842340396445,0.0,0.7,0.1,0.83,0.65,0.85,0.8,0.85,0.81,0.89,0.56,0.83,0.65,0.81,0.84,0.85,0.81,0.56,297,217,52,54,297,283,68,54
2,66,binary,gbdt,0.0043479491326116676,20,0.5,0.8,7,10,0.01003768546190702,0.0,0.7,0.1,0.82,0.64,0.84,0.8,0.85,0.79,0.89,0.55,0.82,0.64,0.8,0.84,0.85,0.79,0.55,297,213,56,54,297,278,73,54
2,25,binary,gbdt,0.003615976939713256,20,0.6,0.7,3,20,0.02060308574787291,0.1,0.4,0.4,0.82,0.63,0.84,0.79,0.84,0.8,0.89,0.54,0.82,0.63,0.8,0.83,0.84,0.79,0.54,294,214,55,57,294,279,72,57
2,20,binary,gbdt,0.004283734026447106,15,0.7,0.5,3,20,0.012499994922112182,0.2,0.4,0.1,0.82,0.63,0.84,0.79,0.84,0.79,0.89,0.54,0.82,0.63,0.8,0.83,0.84,0.79,0.54,295,213,56,56,295,278,73,56
2,59,binary,gbdt,0.004650573054787844,20,0.6,0.8,5,10,0.01159430431201425,0.1,0.7,0.1,0.82,0.64,0.84,0.8,0.85,0.8,0.89,0.55,0.82,0.64,0.8,0.84,0.85,0.79,0.55,297,214,55,54,297,279,72,54
2,67,binary,gbdt,0.004694758545133592,20,0.6,0.9,5,10,0.01506651794669627,0.0,0.7,0.1,0.82,0.63,0.84,0.79,0.83,0.79,0.89,0.54,0.81,0.63,0.8,0.83,0.83,0.79,0.54,293,213,56,58,293,278,73,58
2,16,binary,gbdt,0.001783830046784028,20,0.6,0.8,3,20,0.010497360192219966,0.0,0.9999999999999999,0.7,0.82,0.63,0.83,0.8,0.85,0.78,0.89,0.55,0.82,0.63,0.79,0.84,0.85,0.78,0.55,300,209,60,51,300,273,78,51
3,56,binary,gbdt,0.0012487136577793642,20,0.5,0.6,3,30,0.005304989303525122,0.1,0.4,0.1,0.79,0.57,0.77,0.82,0.89,0.66,0.89,0.49,0.77,0.56,0.72,0.86,0.89,0.66,0.48,312,178,91,39,312,232,119,39
2,73,binary,gbdt,0.004290187099995922,20,0.5,0.8,5,10,0.01388626820237989,0.0,0.7,0.1,0.82,0.64,0.85,0.8,0.84,0.8,0.89,0.55,0.82,0.64,0.81,0.84,0.84,0.8,0.56,296,215,54,55,296,281,70,55
2,13,binary,gbdt,0.0022821529758991982,15,0.8,0.9,5,40,0.0018992681845587463,0.1,0.7,0.7,0.81,0.62,0.83,0.78,0.83,0.78,0.89,0.53,0.81,0.62,0.79,0.83,0.83,0.78,0.53,293,211,58,58,293,275,76,58
2,77,binary,gbdt,0.004231666476406465,20,0.5,0.8,5,10,0.00889720575354708,0.0,0.7,0.1,0.82,0.64,0.85,0.8,0.84,0.8,0.89,0.55,0.82,0.64,0.81,0.84,0.84,0.8,0.56,296,215,54,55,296,281,70,55
2,28,binary,gbdt,0.0028439964909491243,20,0.6,0.7,5,10,0.0031772168194827578,0.2,0.7,0.1,0.82,0.64,0.84,0.79,0.84,0.79,0.89,0.55,0.82,0.64,0.8,0.83,0.84,0.79,0.55,296,213,56,55,296,278,73,55
2,30,binary,gbdt,0.004477490767823563,15,0.5,0.6,3,30,0.006156931710346903,0.2,0.4,0.1,0.82,0.64,0.84,0.8,0.85,0.79,0.89,0.55,0.82,0.64,0.8,0.84,0.85,0.79,0.55,297,213,56,54,297,278,73,54
2,78,binary,gbdt,0.004592739988950461,20,0.5,0.8,5,10,0.018207188157605428,0.0,0.7,0.1,0.83,0.65,0.85,0.8,0.85,0.8,0.89,0.56,0.82,0.65,0.81,0.84,0.85,0.8,0.56,297,216,53,54,297,282,69,54
2,12,binary,gbdt,0.004948608450723505,15,0.7,0.8,7,40,0.0010847531983318138,0.1,0.7,0.1,0.82,0.64,0.84,0.8,0.85,0.79,0.89,0.55,0.82,0.64,0.8,0.84,0.85,0.79,0.55,297,213,56,54,297,278,73,54
2,51,binary,gbdt,0.004193992592077334,20,0.6,0.7,3,20,0.02149047243159083,0.1,0.4,0.4,0.82,0.64,0.85,0.8,0.84,0.8,0.89,0.55,0.82,0.64,0.81,0.84,0.84,0.8,0.56,296,215,54,55,296,281,70,55
2,31,binary,gbdt,0.003969387151341788,20,0.5,0.7,5,30,0.009280889025481394,0.2,0.7,0.1,0.83,0.65,0.84,0.8,0.85,0.8,0.89,0.56,0.82,0.64,0.81,0.84,0.85,0.79,0.56,298,214,55,53,298,279,72,53
2,79,binary,gbdt,0.004998100816270525,20,0.7,0.9,5,10,0.01589698441951077,0.0,0.7,0.1,0.81,0.62,0.84,0.78,0.83,0.8,0.89,0.54,0.81,0.62,0.8,0.82,0.83,0.79,0.54,291,214,55,60,291,279,72,60
3,50,binary,gbdt,0.0026089797305536176,15,0.7,0.7,5,30,0.007929552295171179,0.2,0.9999999999999999,0.4,0.81,0.61,0.81,0.81,0.87,0.74,0.89,0.52,0.8,0.61,0.77,0.85,0.87,0.74,0.52,304,198,71,47,304,258,93,47
2,50,binary,gbdt,0.0026089797305536176,15,0.7,0.7,5,30,0.007929552295171179,0.2,0.9999999999999999,0.4,0.82,0.63,0.84,0.79,0.83,0.79,0.89,0.54,0.81,0.63,0.8,0.83,0.83,0.79,0.54,293,213,56,58,293,278,73,58
1,0,binary,dart,0.0014928893342190763,5,0.9,0.7,1,40,0.009742458762890835,0.2,0.9999999999999999,0.4,0.8,0.59,0.79,0.82,0.88,0.69,0.89,0.5,0.79,0.58,0.74,0.86,0.88,0.69,0.5,311,185,83,41,311,243,109,41
2,80,binary,dart,0.00437450861068609,20,0.5,0.8,7,10,0.013269255617699774,0.0,0.7,0.1,0.82,0.64,0.83,0.81,0.86,0.78,0.89,0.55,0.82,0.64,0.79,0.85,0.86,0.78,0.55,302,209,60,49,302,273,78,49
3,80,binary,dart,0.00437450861068609,20,0.5,0.8,7,10,0.013269255617699774,0.0,0.7,0.1,0.8,0.6,0.79,0.82,0.88,0.7,0.89,0.51,0.79,0.6,0.75,0.86,0.88,0.7,0.51,310,189,80,41,310,247,104,41
2,11,binary,gbdt,0.004912781788816002,15,0.7,0.9,7,40,0.0014113277523368935,0.1,0.7,0.1,0.83,0.65,0.84,0.8,0.85,0.8,0.89,0.56,0.82,0.64,0.81,0.84,0.85,0.79,0.56,298,214,55,53,298,279,72,53
2,49,binary,gbdt,0.004973995987649795,10,0.5,0.8,5,20,0.0023643141553542552,0.1,0.4,0.1,0.82,0.63,0.84,0.79,0.84,0.8,0.89,0.54,0.82,0.63,0.8,0.83,0.84,0.79,0.54,294,214,55,57,294,279,72,57
3,29,binary,dart,0.0035882006603218256,20,0.7,0.8,5,40,0.008601450186923616,0.2,0.9999999999999999,0.7,0.8,0.6,0.8,0.8,0.86,0.72,0.89,0.51,0.79,0.59,0.76,0.84,0.86,0.72,0.5,303,195,74,48,303,254,97,48
2,52,binary,gbdt,0.0037209866834847748,20,0.6,0.7,3,20,0.03341515577734923,0.1,0.4,0.7,0.82,0.64,0.85,0.79,0.84,0.8,0.89,0.55,0.82,0.64,0.81,0.83,0.84,0.8,0.55,295,215,54,56,295,281,70,56
2,53,binary,gbdt,0.003501930532023668,20,0.7,0.7,1,20,0.04893499657187613,0.1,0.1,0.1,0.82,0.64,0.84,0.8,0.85,0.79,0.89,0.55,0.82,0.64,0.8,0.84,0.85,0.79,0.55,298,213,56,53,298,278,73,53
2,74,binary,gbdt,0.004628492213230162,20,0.6,0.9,5,10,0.009773347008827515,0.0,0.7,0.1,0.82,0.63,0.84,0.79,0.84,0.79,0.89,0.54,0.81,0.63,0.8,0.83,0.84,0.79,0.54,294,213,56,57,294,278,73,57
2,14,binary,gbdt,0.002447492294278769,20,0.6,0.8,7,20,0.001976483225185461,0.0,0.9999999999999999,0.4,0.81,0.62,0.83,0.79,0.84,0.78,0.89,0.53,0.81,0.62,0.79,0.83,0.84,0.78,0.53,294,210,59,57,294,274,77,57
2,75,binary,gbdt,0.004368652469795223,20,0.5,0.9,5,10,0.013836612680750156,0.0,0.7,0.1,0.82,0.63,0.84,0.79,0.84,0.79,0.89,0.54,0.81,0.63,0.8,0.83,0.84,0.79,0.54,295,212,57,56,295,277,74,56
2,54,binary,gbdt,0.004090267616480246,20,0.5,0.7,3,10,0.017545598889882937,0.1,0.4,0.4,0.82,0.64,0.84,0.8,0.85,0.79,0.89,0.55,0.82,0.64,0.8,0.84,0.85,0.79,0.55,297,213,56,54,297,278,73,54
2,29,binary,dart,0.0035882006603218256,20,0.7,0.8,5,40,0.008601450186923616,0.2,0.9999999999999999,0.7,0.82,0.62,0.83,0.79,0.85,0.78,0.89,0.54,0.81,0.63,0.79,0.83,0.85,0.78,0.54,297,209,60,54,297,273,78,54
2,76,binary,gbdt,0.004939076228328089,20,0.6,0.8,5,10,0.011031990782834157,0.0,0.7,0.1,0.83,0.65,0.85,0.79,0.84,0.81,0.89,0.56,0.82,0.65,0.81,0.83,0.84,0.81,0.56,295,217,52,56,295,283,68,56
3,14,binary,gbdt,0.002447492294278769,20,0.6,0.8,7,20,0.001976483225185461,0.0,0.9999999999999999,0.4,0.81,0.6,0.8,0.81,0.87,0.72,0.89,0.52,0.8,0.6,0.76,0.85,0.87,0.72,0.51,307,193,76,44,307,252,99,44
2,15,binary,gbdt,0.002256713746926198,20,0.6,0.8,5,20,0.0023733153082907193,0.0,0.9999999999999999,0.4,0.82,0.63,0.83,0.79,0.84,0.78,0.89,0.54,0.81,0.63,0.79,0.83,0.84,0.78,0.54,296,210,59,55,296,274,77,55
3,13,binary,gbdt,0.0022821529758991982,15,0.8,0.9,5,40,0.0018992681845587463,0.1,0.7,0.7,0.81,0.6,0.81,0.81,0.87,0.73,0.89,0.52,0.8,0.6,0.76,0.84,0.87,0.73,0.51,304,196,73,47,304,256,95,47
3,15,binary,gbdt,0.002256713746926198,20,0.6,0.8,5,20,0.0023733153082907193,0.0,0.9999999999999999,0.4,0.8,0.6,0.8,0.81,0.87,0.72,0.89,0.51,0.79,0.6,0.76,0.85,0.87,0.72,0.51,306,193,76,45,306,252,99,45
3,9,binary,dart,0.0033638098373512245,10,0.9,0.8,7,20,0.004845624575867189,0.0,0.1,0.1,0.81,0.6,0.81,0.8,0.86,0.73,0.88,0.52,0.8,0.6,0.76,0.84,0.86,0.73,0.51,303,197,72,48,303,257,94,48
2,0,binary,dart,0.0014928893342190763,5,0.9,0.7,1,40,0.009742458762890835,0.2,0.9999999999999999,0.4,0.8,0.59,0.78,0.84,0.9,0.66,0.88,0.5,0.78,0.58,0.73,0.87,0.9,0.66,0.49,317,177,92,34,317,231,120,34
3,38,binary,dart,0.0010718571822031452,10,0.5,0.7,3,30,0.011045790609629869,0.2,0.4,0.4,0.77,0.53,0.75,0.81,0.89,0.61,0.88,0.45,0.75,0.52,0.7,0.85,0.89,0.61,0.44,312,165,104,39,312,215,136,39
4,0,binary,dart,0.0014928893342190763,5,0.9,0.7,1,40,0.009742458762890835,0.2,0.9999999999999999,0.4,0.79,0.56,0.78,0.8,0.87,0.68,0.88,0.48,0.77,0.56,0.73,0.84,0.87,0.68,0.47,305,183,86,46,305,239,112,46
3,99,binary,gbdt,0.003951080725542105,5,0.5,0.9,5,10,0.027518419204939304,0.0,0.7,0.1,0.79,0.56,0.78,0.8,0.87,0.68,0.88,0.48,0.77,0.56,0.73,0.84,0.87,0.68,0.47,306,182,87,45,306,237,114,45
2,1,binary,dart,0.003007758792262021,20,0.5,0.9,1,30,0.004348900050479972,0.2,0.4,0.4,0.82,0.64,0.83,0.81,0.87,0.77,0.88,0.55,0.82,0.64,0.79,0.85,0.87,0.77,0.55,304,207,62,47,304,270,81,47
0,0,binary,dart,0.0014928893342190763,5,0.9,0.7,1,40,0.009742458762890835,0.2,0.9999999999999999,0.4,0.81,0.61,0.79,0.85,0.91,0.68,0.88,0.52,0.79,0.6,0.74,0.88,0.91,0.68,0.51,320,181,87,32,320,238,114,32
3,4,binary,gbdt,0.00399033131253107,5,0.6,0.6,5,30,0.004362705344191273,0.1,0.1,0.9999999999999999,0.79,0.56,0.78,0.8,0.87,0.68,0.88,0.48,0.77,0.56,0.73,0.84,0.87,0.68,0.47,304,184,85,47,304,240,111,47
2,38,binary,dart,0.0010718571822031452,10,0.5,0.7,3,30,0.011045790609629869,0.2,0.4,0.4,0.8,0.59,0.79,0.82,0.88,0.69,0.88,0.51,0.79,0.59,0.74,0.86,0.88,0.69,0.5,310,186,83,41,310,243,108,41
3,45,binary,gbdt,0.0031675542545420207,5,0.5,0.8,7,30,0.0014276957652649314,0.1,0.4,0.1,0.78,0.56,0.77,0.8,0.87,0.67,0.88,0.47,0.77,0.55,0.73,0.84,0.87,0.67,0.47,306,180,89,45,306,235,116,45
3,3,binary,dart,0.0021435913583115196,10,0.5,0.7,5,10,0.04324315059769658,0.0,0.1,0.4,0.78,0.55,0.76,0.81,0.88,0.65,0.88,0.47,0.76,0.54,0.71,0.84,0.88,0.65,0.46,309,174,95,42,309,227,124,42
2,8,binary,dart,0.003286154252574204,5,0.9,0.6,1,30,0.004933393221558848,0.0,0.7,0.7,0.81,0.61,0.8,0.83,0.89,0.7,0.88,0.52,0.8,0.6,0.75,0.86,0.89,0.7,0.51,312,189,80,39,312,247,104,39
0,8,binary,dart,0.003286154252574204,5,0.9,0.6,1,30,0.004933393221558848,0.0,0.7,0.7,0.81,0.62,0.82,0.81,0.86,0.75,0.88,0.53,0.81,0.61,0.77,0.85,0.86,0.75,0.53,304,200,68,48,304,263,89,48
2,7,binary,dart,0.003210839348375793,5,0.6,0.7,3,10,0.02329960903411058,0.1,0.4,0.9999999999999999,0.8,0.6,0.79,0.82,0.89,0.7,0.88,0.51,0.79,0.59,0.75,0.86,0.89,0.7,0.51,311,188,81,40,311,245,106,40
2,3,binary,dart,0.0021435913583115196,10,0.5,0.7,5,10,0.04324315059769658,0.0,0.1,0.4,0.81,0.62,0.81,0.82,0.88,0.73,0.88,0.53,0.8,0.61,0.76,0.86,0.88,0.73,0.52,308,196,73,43,308,256,95,43
3,8,binary,dart,0.003286154252574204,5,0.9,0.6,1,30,0.004933393221558848,0.0,0.7,0.7,0.77,0.53,0.76,0.8,0.88,0.63,0.87,0.45,0.75,0.53,0.7,0.84,0.88,0.63,0.44,308,170,99,43,308,222,129,43
3,7,binary,dart,0.003210839348375793,5,0.6,0.7,3,10,0.02329960903411058,0.1,0.4,0.9999999999999999,0.77,0.52,0.75,0.81,0.89,0.6,0.87,0.44,0.75,0.52,0.69,0.85,0.89,0.6,0.43,313,162,107,38,313,211,140,38
3,0,binary,dart,0.0014928893342190763,5,0.9,0.7,1,40,0.009742458762890835,0.2,0.9999999999999999,0.4,0.76,0.5,0.73,0.81,0.89,0.58,0.86,0.43,0.74,0.5,0.68,0.85,0.89,0.58,0.42,314,155,114,37,314,202,149,37
